"year","tag","num_questions","year_total"
2009,"ceil",3,981124
2009,"unison",2,981124
2009,"zeroclipboard",5,981124
2009,"infinite-value",2,981124
2009,"vmware-fusion",2,981124
2009,"altova",3,981124
2009,"popup-blocker",1,981124
2009,"lua-patterns",1,981124
2009,"http-status-code-407",1,981124
2009,"sslengine",2,981124
2009,"jvcl",6,981124
2009,"etiquette",4,981124
2009,"file-recovery",6,981124
2009,"autoformatting",4,981124
2009,"customcolumn",2,981124
2009,"xpages",1,981124
2009,"pointcuts",2,981124
2009,"text-indent",3,981124
2009,"rb-appscript",3,981124
2009,"user-defined-fields",2,981124
2009,"input-devices",4,981124
2009,"base-db",1,981124
2009,"setwindowshookex",3,981124
2009,"psql",1,981124
2009,"apple-mail",2,981124
2009,"postgresql-copy",2,981124
2009,"static-if",1,981124
2009,"wufoo",1,981124
2009,"table-data-gateway",1,981124
2009,"innerxml",1,981124
2009,"http-digest",1,981124
2009,"openvg",1,981124
2009,"protocol-relative",1,981124
2009,"sparse-checkout",2,981124
2009,"custom-cell",2,981124
2009,"iroutehandler",1,981124
2009,"dontenum",2,981124
2009,"iif",1,981124
2009,"with-clause",3,981124
2009,"saxparseexception",1,981124
2009,"spl-autoload-register",1,981124
2009,"pellet",1,981124
2009,"external-display",1,981124
2009,"dblatex",1,981124
2009,"disk-access",3,981124
2009,"wcf-faults",2,981124
2009,"sdk3.0",1,981124
2009,"realm",1,981124
2009,"complextype",1,981124
2009,"iiop",1,981124
2009,"linkpoint",1,981124
2009,"system-restore",1,981124
2009,"cp1250",1,981124
2009,"static-text",1,981124
2009,"ruby",5201,981124
2009,"text",665,981124
2009,"key-bindings",24,981124
2009,"offline",48,981124
2009,"nasm",34,981124
2009,"ontology",16,981124
2009,"validation",1687,981124
2009,"terminology",194,981124
2009,"database-optimization",3,981124
2009,"base",23,981124
2009,"binary-data",50,981124
2009,"urlrewriting.net",5,981124
2009,"pharo",11,981124
2009,"reflection.emit",49,981124
2009,"default-constructor",9,981124
2009,"keystroke",13,981124
2009,"roaming",2,981124
2009,"recent-file-list",2,981124
2009,"session-state",141,981124
2009,"impersonation",110,981124
2009,"processor",34,981124
2009,"line-segment",4,981124
2009,"idataerrorinfo",16,981124
2009,"saml",32,981124
2009,"format-patch",3,981124
2009,"gutter",2,981124
2009,"http-proxy",10,981124
2009,"richtextbox",215,981124
2009,"entitymanager",26,981124
2009,"big-o",97,981124
2009,"session-cookies",4,981124
2009,"simhash",2,981124
2009,"functional-dependencies",3,981124
2009,"speech",13,981124
2009,"fogbugz",48,981124
2009,"htop",1,981124
2009,"preferences",45,981124
2009,"utf-8",481,981124
2009,"modelbinders",50,981124
2009,"serializable",21,981124
2009,"rpgle",17,981124
2009,"sass",30,981124
2009,"ghostscript",31,981124
2009,"gui-builder",4,981124
2009,"stocks",17,981124
2009,"cascading-deletes",11,981124
2009,"addressbook",53,981124
2009,"cfc",33,981124
2009,"unmanaged",146,981124
2009,"uidl",1,981124
2009,"comment-conventions",3,981124
2009,"coderef",1,981124
2009,"push-notification",54,981124
2009,"exchange-server-2007",28,981124
2009,"asihttprequest",12,981124
2009,"itext",92,981124
2009,"heap",160,981124
2009,"lighttpd",67,981124
2009,"memory-management",1098,981124
2009,"integer",221,981124
2009,"instance",89,981124
2009,"readline",51,981124
2009,"visual-studio-2008-sp1",29,981124
2009,"bitmapeffect",3,981124
2009,"msde",5,981124
2009,"strcpy",9,981124
2009,"email-processing",1,981124
2009,"information-theory",7,981124
2009,"updateprogress",8,981124
2009,"google-finance",6,981124
2009,"mylyn",17,981124
2009,"pycurl",16,981124
2009,"drupal-fapi",13,981124
2009,"firephp",4,981124
2009,"workling",7,981124
2009,"defragmentation",7,981124
2009,"mail-server",12,981124
2009,"phpmailer",23,981124
2009,"isapi-redirect",6,981124
2009,"ejb-2.x",5,981124
2009,"xpsdocument",8,981124
2009,"browser-history",26,981124
2009,"sinatra",98,981124
2009,"symbian",147,981124
2009,"html-email",20,981124
2009,"sp-reset-connection",2,981124
2009,"gpu",33,981124
2009,"canonicalization",5,981124
2009,"uitextview",119,981124
2009,"mediator",8,981124
2009,"offline-caching",3,981124
2009,"autonumber",6,981124
2009,"bar-chart",16,981124
2009,"lotus-formula",4,981124
2009,"scintilla",8,981124
2009,"subclass",87,981124
2009,"system.componentmodel",8,981124
2009,"toolstrippanel",4,981124
2009,"isnull",14,981124
2009,"macports",52,981124
2009,"data-containers",2,981124
2009,"ssp",6,981124
2009,"signals-slots",35,981124
2009,"server-side",88,981124
2009,"ibatis",61,981124
2009,"hpricot",45,981124
2009,"operator-precedence",35,981124
2009,"data-transfer",43,981124
2009,"mysql-error-1062",12,981124
2009,"dotnetnuke-5",17,981124
2009,"nsnotifications",26,981124
2009,"system-administration",14,981124
2009,"drm",30,981124
2009,"malware",8,981124
2009,"datadetectortypes",1,981124
2009,"png",223,981124
2009,"dry",115,981124
2009,".nettiers",12,981124
2009,"sqlobject",8,981124
2009,"roleprovider",43,981124
2009,"event-dispatch-thread",6,981124
2009,"weblogic",166,981124
2009,"sql-server-express",142,981124
2009,"many-to-many",210,981124
2009,"indexed",3,981124
2009,"sketching",1,981124
2009,"tab-completion",26,981124
2009,"ivy",37,981124
2009,"container-data-type",4,981124
2009,"set-based",2,981124
2009,"intervals",37,981124
2009,"error-handling",539,981124
2009,"video-processing",31,981124
2009,"inheritance",1043,981124
2009,"decompiling",46,981124
2009,"logonserver",2,981124
2009,"http-status-code-401",18,981124
2009,"expand",28,981124
2009,"msgrcv",2,981124
2009,"mixing",7,981124
2009,"map-directions",4,981124
2009,"jibx",9,981124
2009,"tfs-process-template",6,981124
2009,"maze",8,981124
2009,"intranet",42,981124
2009,"taglib-sharp",2,981124
2009,"while-loop",109,981124
2009,"scrollbar",156,981124
2009,"code-readability",16,981124
2009,"language-implementation",12,981124
2009,"djvu",3,981124
2009,"twitpic",1,981124
2009,"ngen",11,981124
2009,"forward",13,981124
2009,"sanitization",61,981124
2009,"svcutil.exe",37,981124
2009,"plan-9",1,981124
2009,"multiple-languages",9,981124
2009,"nsarray",97,981124
2009,"saas",41,981124
2009,"azure-queues",2,981124
2009,"modelandview",2,981124
2009,"mahout",4,981124
2009,"xmlpullparser",2,981124
2009,"x86",239,981124
2009,"waf",12,981124
2009,"cglib",4,981124
2009,"memmove",1,981124
2009,"locked",9,981124
2009,"kanban",10,981124
2009,"javadoc",126,981124
2009,"code-contracts",30,981124
2009,"token",62,981124
2009,"word-boundary",7,981124
2009,"intraweb-10",2,981124
2009,"bandwidth",62,981124
2009,"cleartype",13,981124
2009,"tablerow",7,981124
2009,"maximize-window",3,981124
2009,"wikitext",5,981124
2009,"vim",1006,981124
2009,"xml-parsing",41,981124
2009,"filelock",11,981124
2009,"customtaskpane",1,981124
2009,"libsvm",5,981124
2009,"derivative",4,981124
2009,"castle-dictionaryadapter",1,981124
2009,"mtom",13,981124
2009,"permission-denied",9,981124
2009,"refinitiv-eikon-api",1,981124
2009,"django-q",9,981124
2009,"gnome-terminal",5,981124
2009,"event-dispatching",4,981124
2009,"relative-date",5,981124
2009,"printdialog",3,981124
2009,"nspr",3,981124
2009,"custom-object",2,981124
2009,"utf-7",3,981124
2009,"votive",5,981124
2009,"formatprovider",2,981124
2009,"ansi-escape",5,981124
2009,"latex-environment",1,981124
2009,"fread",17,981124
2009,"convertall",1,981124
2009,"fluid-layout",3,981124
2009,"stringdictionary",4,981124
2009,"concurrentdictionary",1,981124
2009,"google-website-optimizer",6,981124
2009,"browser-plugin",7,981124
2009,"lcd",6,981124
2009,"cell-array",3,981124
2009,"t4mvc",4,981124
2009,"redmine",28,981124
2009,"avd",6,981124
2009,"exec",135,981124
2009,"nib",47,981124
2009,"issue-tracking",34,981124
2009,"openerp",1,981124
2009,"pypdf",7,981124
2009,"optionparser",2,981124
2009,"exc-bad-access",28,981124
2009,"classname",19,981124
2009,"icefaces",53,981124
2009,"language-detection",7,981124
2009,"resolve",6,981124
2009,"sitefinity",19,981124
2009,"bundle",60,981124
2009,"locbaml",2,981124
2009,"spec#",6,981124
2009,"findwindow",3,981124
2009,"mysql-real-escape-string",14,981124
2009,"pivotaltracker",3,981124
2009,"mysql-error-1093",9,981124
2009,"avl-tree",11,981124
2009,"gnuradio",2,981124
2009,"httpexception",7,981124
2009,"dir",5,981124
2009,"tlist",2,981124
2009,"show-hide",27,981124
2009,"pwd",5,981124
2009,"android-camera",2,981124
2009,"arm",115,981124
2009,"javaagents",5,981124
2009,"inf",3,981124
2009,"addeventlistener",17,981124
2009,"strtotime",19,981124
2009,"words",9,981124
2009,"psd",8,981124
2009,"ownership",7,981124
2009,"stripes",19,981124
2009,"interceptor",25,981124
2009,"broadcast",28,981124
2009,"voip",33,981124
2009,"clsid",3,981124
2009,"persistent-data",3,981124
2009,"pyside",3,981124
2009,"firebug",201,981124
2009,"wxruby",6,981124
2009,"restructuredtext",13,981124
2009,"optimistic",3,981124
2009,"broad-phase",2,981124
2009,"shared-addin",1,981124
2009,"2checkout",2,981124
2009,"expander",37,981124
2009,"interactive",30,981124
2009,"formencode",7,981124
2009,"kentico",2,981124
2009,"build-automation",251,981124
2009,"mapi",31,981124
2009,"owasp",11,981124
2009,"webautomation",5,981124
2009,"abrecord",2,981124
2009,"ruby-piston",1,981124
2009,"dangerous-request",2,981124
2009,"non-static",9,981124
2009,"voicemail",3,981124
2009,"boilerplate",13,981124
2009,"msgfmt",2,981124
2009,"runtimeexception",3,981124
2009,"disco",1,981124
2009,"comparevalidator",3,981124
2009,"flowdocumentreader",2,981124
2009,"product-management",7,981124
2009,"cd-rom",4,981124
2009,"getelementsbyname",3,981124
2009,"network-monitoring",8,981124
2009,"rasterizing",5,981124
2009,"o3d",8,981124
2009,"y-combinator",2,981124
2009,"xfn",2,981124
2009,"closed-captions",2,981124
2009,"jboss5.x",20,981124
2009,"deploying",3,981124
2009,"sslhandshakeexception",4,981124
2009,"dokan",4,981124
2009,"dispatch-table",4,981124
2009,"dwg",2,981124
2009,"childwindow",11,981124
2009,"iptables",13,981124
2009,"htmlpurifier",11,981124
2009,"twitter-feed",4,981124
2009,"vfs",5,981124
2009,"apache-httpcomponents",1,981124
2009,"silverlight.fx",5,981124
2009,"long-filenames",6,981124
2009,"filterfunction",3,981124
2009,"jsr75",4,981124
2009,"gumstix",2,981124
2009,"fulltext-index",3,981124
2009,"c++builder-2007",7,981124
2009,"dimensional-modeling",1,981124
2009,"sites",3,981124
2009,"qeventloop",1,981124
2009,"invokelater",1,981124
2009,"rspec-stories",1,981124
2009,"efv4",4,981124
2009,"scrollpane",3,981124
2009,"validate-request",1,981124
2009,"qgraphicspixmapitem",1,981124
2009,"acm.graphics",1,981124
2009,"multiple-sites",7,981124
2009,"darkbasic",1,981124
2009,"j-security-check",2,981124
2009,"django-piston",5,981124
2009,"ilog",1,981124
2009,"zeromq",3,981124
2009,"django-profiles",3,981124
2009,"red-gate-ants",3,981124
2009,"registerhotkey",4,981124
2009,"job-scheduling",6,981124
2009,"responseformat",3,981124
2009,"scopeguard",1,981124
2009,"ssa",3,981124
2009,"bitronix",1,981124
2009,"date-of-birth",1,981124
2009,"jsr82",2,981124
2009,"plugin-architecture",8,981124
2009,"architectural-patterns",3,981124
2009,"quartz-core",1,981124
2009,"netbeans6.8",12,981124
2009,"theorem",1,981124
2009,"procmon",1,981124
2009,"lossless",3,981124
2009,"rfc2616",1,981124
2009,"metasyntactic-variable",2,981124
2009,"delay-sign",2,981124
2009,"jdom",9,981124
2009,"ntfs-mft",2,981124
2009,"intersystems-cache",4,981124
2009,"external-dependencies",5,981124
2009,"toolstripitem",1,981124
2009,"keil",1,981124
2009,"system.type",5,981124
2009,"perl4",3,981124
2009,"excel-web-query",1,981124
2009,"commonj",1,981124
2009,"ui-spy",1,981124
2009,"bloom",1,981124
2009,"argumentnullexception",2,981124
2009,"perl-pod",2,981124
2009,"imovie",1,981124
2009,"moc",4,981124
2009,"usb-mass-storage",2,981124
2009,"ildasm",1,981124
2009,"qwindow",1,981124
2009,"qsub",2,981124
2009,"umfpack",1,981124
2009,"restrict",3,981124
2009,"netbeans",613,981124
2009,"tdd",459,981124
2009,"stream",359,981124
2009,"graphing",26,981124
2009,"utilization",9,981124
2009,"quicktime",73,981124
2009,"likely-unlikely",2,981124
2009,"actionlistener",16,981124
2009,"exchange-server-2003",11,981124
2009,"inversion",4,981124
2009,".net-3.5",1088,981124
2009,"plugins",816,981124
2009,"monitor",60,981124
2009,"defaultmodelbinder",10,981124
2009,"permanent-generation",1,981124
2009,"javascript-injection",2,981124
2009,"fstream",29,981124
2009,"windows-explorer",40,981124
2009,"sharpziplib",18,981124
2009,"p3p",7,981124
2009,"nohup",7,981124
2009,"autoconf",48,981124
2009,"drupal-cache",1,981124
2009,"parcel",2,981124
2009,"quartz.net",12,981124
2009,"createfile",19,981124
2009,"photography",7,981124
2009,"video-memory",3,981124
2009,"mosso",10,981124
2009,"perlapp",2,981124
2009,"wss-3.0",85,981124
2009,"friend",35,981124
2009,"svk",3,981124
2009,"synthesis",7,981124
2009,"docking",19,981124
2009,"sitetemplate",6,981124
2009,"dynamic-proxy",8,981124
2009,"stubs",1,981124
2009,"object-reference",6,981124
2009,"positioning",57,981124
2009,"illegal-characters",5,981124
2009,"game-engine",27,981124
2009,"justify",4,981124
2009,"grouping",121,981124
2009,"diagramming",13,981124
2009,"mahjong",3,981124
2009,"motorola",10,981124
2009,"linklabel",8,981124
2009,"java1.4",12,981124
2009,"polyline",7,981124
2009,"jquery-selectors",165,981124
2009,"onblur",17,981124
2009,"winhttp",20,981124
2009,"transactional",7,981124
2009,"subtype",6,981124
2009,"j9",3,981124
2009,"hsc2hs",2,981124
2009,"datarepeater",17,981124
2009,"machine-learning",96,981124
2009,"groupbox",11,981124
2009,"curl",375,981124
2009,"xs",7,981124
2009,"m4a",6,981124
2009,"camelcasing",14,981124
2009,"sha1",74,981124
2009,"publicdomain",3,981124
2009,"code-access-security",28,981124
2009,"code-hinting",2,981124
2009,"ecmascript-6",1,981124
2009,"wep",1,981124
2009,"web-garden",5,981124
2009,"interface-design",6,981124
2009,"detail",3,981124
2009,"response",103,981124
2009,"file-conversion",14,981124
2009,"job-queue",7,981124
2009,"android-layout",18,981124
2009,"typeglob",2,981124
2009,"ou",1,981124
2009,"java-custom-serialization",1,981124
2009,"open-source",626,981124
2009,"generic-type-argument",2,981124
2009,"screenshot",117,981124
2009,"call-graph",18,981124
2009,"os-agnostic",5,981124
2009,"stata",5,981124
2009,"uialertsheet",1,981124
2009,"graphical-programming",3,981124
2009,"initwithstyle",2,981124
2009,"programdata",2,981124
2009,"http-referer",31,981124
2009,"xcode9",1,981124
2009,"google-oauth",1,981124
2009,"driveinfo",5,981124
2009,"cscope",11,981124
2009,"linkage",11,981124
2009,"jupyter-notebook",1,981124
2009,"xui",1,981124
2009,"qtranslate",1,981124
2009,"responsetext",5,981124
2009,"gist",1,981124
2009,"kettle",3,981124
2009,"noise-words",1,981124
2009,"model-binders",7,981124
2009,"imagebrush",6,981124
2009,"dbgeng",2,981124
2009,"freeimage",5,981124
2009,"tortoisemerge",2,981124
2009,"entity-model",4,981124
2009,"literate-programming",10,981124
2009,"lazy-registration",1,981124
2009,"modx",11,981124
2009,"hybridauthprovider",2,981124
2009,"processing.js",9,981124
2009,"easyphp",3,981124
2009,"visual-web-gui",3,981124
2009,"promiscuous-mode",1,981124
2009,"greedy",8,981124
2009,"rel",5,981124
2009,"strstr",3,981124
2009,"spcontext",1,981124
2009,"msbuild-buildengine",5,981124
2009,"beam",1,981124
2009,"pkcs#11",7,981124
2009,"keyboard-navigation",4,981124
2009,"google-closure-library",11,981124
2009,"ora-01461",1,981124
2009,"testcase",14,981124
2009,"uicontrol",8,981124
2009,"xmp",8,981124
2009,"workitem",7,981124
2009,"autocorrect",4,981124
2009,"opengl-to-opengles",3,981124
2009,"visualforce",4,981124
2009,"xliff",1,981124
2009,"name-clash",3,981124
2009,"wacom",3,981124
2009,"sql-server-mobile",1,981124
2009,"ebay-lms",2,981124
2009,"adhoc-queries",1,981124
2009,"plumtree",2,981124
2009,"qwt",5,981124
2009,"timtowtdi",1,981124
2009,"freetype2",6,981124
2009,"dup",1,981124
2009,"supervised-learning",1,981124
2009,"tcpdump",3,981124
2009,"server-communication",1,981124
2009,"private-messaging",1,981124
2009,"website-hosting",2,981124
2009,"jprogressbar",2,981124
2009,"qdialog",4,981124
2009,"missing-features",4,981124
2009,"aether",2,981124
2009,"datatables",9,981124
2009,"mvcsitemapprovider",4,981124
2009,"formfield",4,981124
2009,"winnovative",2,981124
2009,"concurrent-processing",4,981124
2009,"thunderbird",13,981124
2009,"out-of-process",4,981124
2009,"aptitude",2,981124
2009,"systemc",2,981124
2009,"decorator-chaining",2,981124
2009,"plyr",4,981124
2009,"solid-bodies",1,981124
2009,"negative-lookahead",8,981124
2009,"psake",4,981124
2009,"degrafa",10,981124
2009,"blink",1,981124
2009,".net-bcl",2,981124
2009,"umn-mapserver",4,981124
2009,"collabnet",4,981124
2009,"serial-communication",7,981124
2009,"apl",7,981124
2009,"jdk6",1,981124
2009,"topography",1,981124
2009,"xmlslurper",4,981124
2009,"series-40",4,981124
2009,"predicatebuilder",5,981124
2009,"iirf",7,981124
2009,"reactor",2,981124
2009,"plc",6,981124
2009,"botnet",2,981124
2009,"opencms",7,981124
2009,"smtps",1,981124
2009,"local-network",1,981124
2009,"expression-evaluation",5,981124
2009,"smartsvn",3,981124
2009,"build-script",3,981124
2009,"signedxml",3,981124
2009,"imagenamed",2,981124
2009,"fcl",3,981124
2009,"dbghelp",4,981124
2009,"cryptarithmetic-puzzle",2,981124
2009,"vinstance",2,981124
2009,"webchartcontrol",3,981124
2009,"format-string",3,981124
2009,"low-latency",4,981124
2009,"scriptgenerate",2,981124
2009,"globals",4,981124
2009,"assembly-trap",1,981124
2009,"autolisp",2,981124
2009,"auto",1,981124
2009,"service-operations",2,981124
2009,"items",3,981124
2009,"unassigned-variable",1,981124
2009,"zoo",2,981124
2009,"itemcommand",2,981124
2009,"kill-process",7,981124
2009,"ms-publisher",1,981124
2009,"pane",3,981124
2009,"waitformultipleobjects",3,981124
2009,"media-type",2,981124
2009,"mixed-radix",2,981124
2009,"operations-research",1,981124
2009,"usermode",2,981124
2009,"fully-qualified-naming",1,981124
2009,"user-identification",1,981124
2009,"zend-form-sub-form",5,981124
2009,"servicecontroller",4,981124
2009,"abbyy",1,981124
2009,"aspnetdb",5,981124
2009,"micr",1,981124
2009,"orbital-mechanics",2,981124
2009,"spring-modules",1,981124
2009,"variable-caching",1,981124
2009,"numericstepper",2,981124
2009,"border-box",1,981124
2009,"itemspaneltemplate",3,981124
2009,"for-in-loop",1,981124
2009,"perl-html-template",1,981124
2009,"handle-leak",2,981124
2009,"clutter-gui",2,981124
2009,"c2664",2,981124
2009,"unhandled",1,981124
2009,"esoteric-languages",5,981124
2009,"transcode",1,981124
2009,"pagefile",2,981124
2009,"browser-extension",1,981124
2009,"build-numbers",1,981124
2009,"serviceknowntype",2,981124
2009,"stripchart",1,981124
2009,"message-pump",2,981124
2009,"panel-data",1,981124
2009,"webcron",1,981124
2009,"expression-templates",2,981124
2009,"etherpad",3,981124
2009,"tabbed-browsing",2,981124
2009,"device-admin",1,981124
2009,"foreach-loop-container",1,981124
2009,"meebo",1,981124
2009,"community-translations",1,981124
2009,"typelist",1,981124
2009,"object-recognition",1,981124
2009,"screen-positioning",2,981124
2009,"self-extracting",1,981124
2009,"css-transitions",1,981124
2009,"svn-administraton",1,981124
2009,"sqlcode",1,981124
2009,"zendx",1,981124
2009,"tmonitor",1,981124
2009,"ruby-development-tools",1,981124
2009,"rendered-attribute",1,981124
2009,"named-instance",2,981124
2009,"fingerprinting",1,981124
2009,"preferenceactivity",1,981124
2009,"gridpanel",1,981124
2009,"azure-servicebus-queues",1,981124
2009,"google-news",2,981124
2009,"filenotfoundexception",15,981124
2009,"spelling",6,981124
2009,"strategy-pattern",34,981124
2009,"popupmenu",10,981124
2009,"typemock",17,981124
2009,"social-networking",78,981124
2009,"recursive-regex",2,981124
2009,"intellisense-documentati",2,981124
2009,"nhaml",10,981124
2009,"virtual-server",3,981124
2009,"serialscroll",2,981124
2009,"ternary",7,981124
2009,"packet-capture",17,981124
2009,"rapid-prototyping",3,981124
2009,"slide",27,981124
2009,"compiler-options",7,981124
2009,"clang-static-analyzer",7,981124
2009,"media",80,981124
2009,"mapreduce",44,981124
2009,"assert",66,981124
2009,"toolbar",98,981124
2009,"zend-mail",10,981124
2009,"robots.txt",26,981124
2009,"applescript-studio",2,981124
2009,"squirrel-sql",5,981124
2009,"objective-c++",22,981124
2009,"system-properties",10,981124
2009,"error-logging",36,981124
2009,"file-listing",3,981124
2009,"httperf",3,981124
2009,"etch",2,981124
2009,"numericupdown",8,981124
2009,"tilecache",1,981124
2009,"tstringlist",7,981124
2009,"webpart-connection",2,981124
2009,"yahoo-messenger",9,981124
2009,"perlin-noise",3,981124
2009,"wpm",1,981124
2009,"total-commander",1,981124
2009,"registerclass",2,981124
2009,"identifier",17,981124
2009,"serena",2,981124
2009,"slony",2,981124
2009,"qtextedit",3,981124
2009,"network-drive",5,981124
2009,"ilgenerator",4,981124
2009,"pleasewait",2,981124
2009,"compilationunit",2,981124
2009,"plperl",3,981124
2009,"outlook-2007-addin",3,981124
2009,"ora-01031",1,981124
2009,"image-resizing",10,981124
2009,"template-mixins",2,981124
2009,"netui",2,981124
2009,"dendrogram",3,981124
2009,"tradeoff",2,981124
2009,"apk",1,981124
2009,"tabwidget",2,981124
2009,"html.actionlink",1,981124
2009,"inline-if",1,981124
2009,"cifilter",2,981124
2009,"user-object",2,981124
2009,"color-blending",1,981124
2009,"trustedconnection",5,981124
2009,"mpmediapickercontroller",4,981124
2009,"app-themes",7,981124
2009,"tweenlite",2,981124
2009,"binding-mode",2,981124
2009,"iorderedenumerable",3,981124
2009,"tag-property",1,981124
2009,"spring-roo",10,981124
2009,"wiiuse",1,981124
2009,"jboss-portal",8,981124
2009,"qgraphicsscene",2,981124
2009,"ledit",1,981124
2009,"faces-config",1,981124
2009,"subst",1,981124
2009,"jazelle",3,981124
2009,"taskdef",1,981124
2009,"mcps",2,981124
2009,"deferred-execution",7,981124
2009,"mailaddress",1,981124
2009,"xmpp4r",2,981124
2009,"methodnotfound",1,981124
2009,"hosts-file",3,981124
2009,"uipickerviewcontroller",2,981124
2009,"phantom-reference",1,981124
2009,"loadoptions",1,981124
2009,"metaphone",2,981124
2009,"email-threading",1,981124
2009,"litespeed",4,981124
2009,"drop-database",1,981124
2009,"video-conferencing",1,981124
2009,"server-load",1,981124
2009,"mysql-error-1049",1,981124
2009,"system.web.mail",2,981124
2009,"city",2,981124
2009,"awesome-wm",1,981124
2009,"phxsoftware",1,981124
2009,"css-cascade",1,981124
2009,"youtube-data-api",1,981124
2009,"typo3-tca",2,981124
2009,"dbpedia",1,981124
2009,"pdftk",1,981124
2009,"incremental-build",1,981124
2009,"constructor-injection",2,981124
2009,"simplification",3,981124
2009,"pabbrev",1,981124
2009,"silicon",1,981124
2009,"runkit",2,981124
2009,"mscomct2.ocx",1,981124
2009,"robust",1,981124
2009,"getpwnam",1,981124
2009,"usagepatterns",1,981124
2009,"dataitem",3,981124
2009,"intuit",1,981124
2009,"oaw",1,981124
2009,"nunit-console",2,981124
2009,"borderless",1,981124
2009,"floyd-warshall",1,981124
2009,"cclabelttf",1,981124
2009,"vmargs",1,981124
2009,"apache-commons-lang",1,981124
2009,"activation-codes",1,981124
2009,"nested-checkboxes",1,981124
2009,"model-fitting",1,981124
2009,"user-warning",1,981124
2009,"laconica",2,981124
2009,"sdo",1,981124
2009,"multiple-accounts",1,981124
2009,"object",713,981124
2009,"mdx",75,981124
2009,"jruby",136,981124
2009,"back",18,981124
2009,"sparql",31,981124
2009,"evolutionary-algorithm",7,981124
2009,"plot",132,981124
2009,"heroku",44,981124
2009,"software-defined-radio",1,981124
2009,"import",415,981124
2009,"frame-rate",25,981124
2009,"inline-assembly",40,981124
2009,"nettcpbinding",30,981124
2009,"solaris-10",6,981124
2009,"android-mapview",32,981124
2009,"uptime",11,981124
2009,"dynamic-tables",1,981124
2009,"landscape",35,981124
2009,"deep-linking",19,981124
2009,"dynamics-crm-3",6,981124
2009,"hiddenfield",3,981124
2009,"distributed-transactions",11,981124
2009,"g15",1,981124
2009,"content-type",120,981124
2009,"sqlcommand",31,981124
2009,"perfmon",25,981124
2009,"robotics-studio",4,981124
2009,"flare",3,981124
2009,"drag-and-drop",431,981124
2009,"java-native-interface",168,981124
2009,"html-parsing",69,981124
2009,"eval",126,981124
2009,"wireshark",22,981124
2009,"duplicate-removal",18,981124
2009,"measurement",26,981124
2009,"control-flow",19,981124
2009,"wininet",41,981124
2009,"messageformat",4,981124
2009,"mechanize-python",3,981124
2009,"background-subtraction",4,981124
2009,"c99",48,981124
2009,"principalpermission",4,981124
2009,"size-type",5,981124
2009,"background-position",8,981124
2009,"breakpoints",105,981124
2009,"jscrollpane",21,981124
2009,"builder",24,981124
2009,"data-mapping",12,981124
2009,"memory-profiling",5,981124
2009,"function-composition",4,981124
2009,"virtual-copy",1,981124
2009,"cllocation",8,981124
2009,"file-globs",2,981124
2009,"perforce-branch-spec",3,981124
2009,"attach-to-process",1,981124
2009,"msf",1,981124
2009,"berkeley-sockets",4,981124
2009,"jointable",1,981124
2009,"vbo",7,981124
2009,"enum-flags",5,981124
2009,"js-test-driver",2,981124
2009,"id-generation",2,981124
2009,"sublist",4,981124
2009,"aquafold",1,981124
2009,"lnk2001",3,981124
2009,"phone-state-listener",2,981124
2009,"strassen",2,981124
2009,"autocmd",2,981124
2009,"deadline-timer",1,981124
2009,"apdu",3,981124
2009,"indexed-image",2,981124
2009,"structured-exception",3,981124
2009,"novell",8,981124
2009,"spiceworks",1,981124
2009,"doctrine-inheritance",1,981124
2009,"templavoila",1,981124
2009,"pysvn",6,981124
2009,"gmaven-plugin",2,981124
2009,"file-uri",7,981124
2009,"gltail",2,981124
2009,"opera-mini",4,981124
2009,"facebook-iframe",6,981124
2009,"ignoreroute",2,981124
2009,"hfs+",2,981124
2009,"impdp",2,981124
2009,"date-conversion",2,981124
2009,"fit-framework",4,981124
2009,"unsigned-integer",1,981124
2009,"presenter-first",2,981124
2009,"unsigned-char",1,981124
2009,"achievements",4,981124
2009,"ncover-explorer",2,981124
2009,"utf8mb4",1,981124
2009,"common-service-locator",1,981124
2009,"milestone",2,981124
2009,"odbc-sql-server-driver",5,981124
2009,"javafx-2",1,981124
2009,"fixup",1,981124
2009,"page-load-time",3,981124
2009,"ruby-on-rails-2",6,981124
2009,"rfc2822",1,981124
2009,"freb",2,981124
2009,"jquery-corner",1,981124
2009,"name-matching",2,981124
2009,"scancodes",2,981124
2009,"adaptive-compression",1,981124
2009,"ncommon",2,981124
2009,"xmlmapper",1,981124
2009,"axiis",2,981124
2009,"remoteapp",1,981124
2009,"android-viewholder",1,981124
2009,"information-bar",1,981124
2009,"small-business-server",1,981124
2009,"microsoft-chart-controls",8,981124
2009,"axshockwaveflash",3,981124
2009,"cross-application",1,981124
2009,"datafeed",1,981124
2009,"jgrowl",5,981124
2009,"c++builder-2010",2,981124
2009,"readwritelock",3,981124
2009,"logical-reads",2,981124
2009,"jca",2,981124
2009,"cbir",1,981124
2009,"git-remote",4,981124
2009,"libssl",1,981124
2009,"quoted-identifier",1,981124
2009,"multiple-resultsets",1,981124
2009,"case-conversion",2,981124
2009,"line-drawing",1,981124
2009,"stateless-state-machine",1,981124
2009,"merge-statement",1,981124
2009,"char-pointer",1,981124
2009,"btrieve",4,981124
2009,"fieldtype",4,981124
2009,"www-authenticate",2,981124
2009,"strpos",5,981124
2009,"ioref",2,981124
